video_id,label,src,dst
930_763,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\manipulated_sequences\Deepfakes\c23\videos\930_763.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\manipulated_sequences\Deepfakes\c23\videos\930_763.mp4
07_03__walking_outside_cafe_disgusted__F0YYEA5W,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\manipulated_sequences\DeepFakeDetection\c23\videos\07_03__walking_outside_cafe_disgusted__F0YYEA5W.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\manipulated_sequences\DeepFakeDetection\c23\videos\07_03__walking_outside_cafe_disgusted__F0YYEA5W.mp4
27__hugging_happy,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\original_sequences\actors\c23\videos\27__hugging_happy.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\original_sequences\actors\c23\videos\27__hugging_happy.mp4
09__outside_talking_pan_laughing,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\original_sequences\actors\c23\videos\09__outside_talking_pan_laughing.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\original_sequences\actors\c23\videos\09__outside_talking_pan_laughing.mp4
252_266,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\manipulated_sequences\Face2Face\c23\videos\252_266.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\manipulated_sequences\Face2Face\c23\videos\252_266.mp4
22__walking_outside_cafe_disgusted,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\original_sequences\actors\c23\videos\22__walking_outside_cafe_disgusted.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\original_sequences\actors\c23\videos\22__walking_outside_cafe_disgusted.mp4
674_744,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\manipulated_sequences\Deepfakes\c23\videos\674_744.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\manipulated_sequences\Deepfakes\c23\videos\674_744.mp4
526_436,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\manipulated_sequences\Deepfakes\c23\videos\526_436.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\manipulated_sequences\Deepfakes\c23\videos\526_436.mp4
646_643,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\manipulated_sequences\Deepfakes\c23\videos\646_643.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\manipulated_sequences\Deepfakes\c23\videos\646_643.mp4
077,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\original_sequences\youtube\c23\videos\077.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\original_sequences\youtube\c23\videos\077.mp4
512_495,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\manipulated_sequences\Deepfakes\c23\videos\512_495.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\manipulated_sequences\Deepfakes\c23\videos\512_495.mp4
797,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\original_sequences\youtube\c23\videos\797.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\original_sequences\youtube\c23\videos\797.mp4
07__walk_down_hall_angry,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\original_sequences\actors\c23\videos\07__walk_down_hall_angry.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\original_sequences\actors\c23\videos\07__walk_down_hall_angry.mp4
227,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\original_sequences\youtube\c23\videos\227.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\original_sequences\youtube\c23\videos\227.mp4
01_21__talking_angry_couch__03X7CELV,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\manipulated_sequences\DeepFakeDetection\c23\videos\01_21__talking_angry_couch__03X7CELV.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\manipulated_sequences\DeepFakeDetection\c23\videos\01_21__talking_angry_couch__03X7CELV.mp4
13_12__outside_talking_still_laughing__2TM4IFSF,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\manipulated_sequences\DeepFakeDetection\c23\videos\13_12__outside_talking_still_laughing__2TM4IFSF.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\manipulated_sequences\DeepFakeDetection\c23\videos\13_12__outside_talking_still_laughing__2TM4IFSF.mp4
24_22__outside_talking_pan_laughing__XL557XC6,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\manipulated_sequences\DeepFakeDetection\c23\videos\24_22__outside_talking_pan_laughing__XL557XC6.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\manipulated_sequences\DeepFakeDetection\c23\videos\24_22__outside_talking_pan_laughing__XL557XC6.mp4
858,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\original_sequences\youtube\c23\videos\858.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\original_sequences\youtube\c23\videos\858.mp4
815_730,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\manipulated_sequences\Deepfakes\c23\videos\815_730.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\manipulated_sequences\Deepfakes\c23\videos\815_730.mp4
653,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\original_sequences\youtube\c23\videos\653.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\original_sequences\youtube\c23\videos\653.mp4
158,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\original_sequences\youtube\c23\videos\158.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\original_sequences\youtube\c23\videos\158.mp4
03_15__outside_talking_pan_laughing__GZNLO4X9,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\manipulated_sequences\DeepFakeDetection\c23\videos\03_15__outside_talking_pan_laughing__GZNLO4X9.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\manipulated_sequences\DeepFakeDetection\c23\videos\03_15__outside_talking_pan_laughing__GZNLO4X9.mp4
01_27__hugging_happy__ZYCZ30C0,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\manipulated_sequences\DeepFakeDetection\c23\videos\01_27__hugging_happy__ZYCZ30C0.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\manipulated_sequences\DeepFakeDetection\c23\videos\01_27__hugging_happy__ZYCZ30C0.mp4
109,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\original_sequences\youtube\c23\videos\109.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\original_sequences\youtube\c23\videos\109.mp4
17_16__exit_phone_room__S7UMSIQV,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\manipulated_sequences\DeepFakeDetection\c23\videos\17_16__exit_phone_room__S7UMSIQV.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\manipulated_sequences\DeepFakeDetection\c23\videos\17_16__exit_phone_room__S7UMSIQV.mp4
094_111,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\manipulated_sequences\Deepfakes\c23\videos\094_111.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\manipulated_sequences\Deepfakes\c23\videos\094_111.mp4
791,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\original_sequences\youtube\c23\videos\791.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\original_sequences\youtube\c23\videos\791.mp4
980_992,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\manipulated_sequences\Deepfakes\c23\videos\980_992.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\manipulated_sequences\Deepfakes\c23\videos\980_992.mp4
831,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\original_sequences\youtube\c23\videos\831.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\original_sequences\youtube\c23\videos\831.mp4
14__walking_and_outside_surprised,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\original_sequences\actors\c23\videos\14__walking_and_outside_surprised.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\original_sequences\actors\c23\videos\14__walking_and_outside_surprised.mp4
21_09__kitchen_pan__Z8H2TRCI,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\manipulated_sequences\DeepFakeDetection\c23\videos\21_09__kitchen_pan__Z8H2TRCI.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\manipulated_sequences\DeepFakeDetection\c23\videos\21_09__kitchen_pan__Z8H2TRCI.mp4
802,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\original_sequences\youtube\c23\videos\802.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\original_sequences\youtube\c23\videos\802.mp4
433_498,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\manipulated_sequences\Deepfakes\c23\videos\433_498.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\manipulated_sequences\Deepfakes\c23\videos\433_498.mp4
807,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\original_sequences\youtube\c23\videos\807.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\original_sequences\youtube\c23\videos\807.mp4
07_21__kitchen_pan__K7KXUHMU,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\manipulated_sequences\DeepFakeDetection\c23\videos\07_21__kitchen_pan__K7KXUHMU.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\manipulated_sequences\DeepFakeDetection\c23\videos\07_21__kitchen_pan__K7KXUHMU.mp4
663_231,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\manipulated_sequences\Deepfakes\c23\videos\663_231.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\manipulated_sequences\Deepfakes\c23\videos\663_231.mp4
721_715,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\manipulated_sequences\Deepfakes\c23\videos\721_715.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\manipulated_sequences\Deepfakes\c23\videos\721_715.mp4
828_830,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\manipulated_sequences\NeuralTextures\c23\videos\828_830.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\manipulated_sequences\NeuralTextures\c23\videos\828_830.mp4
657_644,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\manipulated_sequences\Deepfakes\c23\videos\657_644.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\manipulated_sequences\Deepfakes\c23\videos\657_644.mp4
567,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\original_sequences\youtube\c23\videos\567.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\original_sequences\youtube\c23\videos\567.mp4
447_431,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\manipulated_sequences\Deepfakes\c23\videos\447_431.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\manipulated_sequences\Deepfakes\c23\videos\447_431.mp4
01_27__walking_outside_cafe_disgusted__ZYCZ30C0,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\manipulated_sequences\DeepFakeDetection\c23\videos\01_27__walking_outside_cafe_disgusted__ZYCZ30C0.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\manipulated_sequences\DeepFakeDetection\c23\videos\01_27__walking_outside_cafe_disgusted__ZYCZ30C0.mp4
055,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\original_sequences\youtube\c23\videos\055.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\original_sequences\youtube\c23\videos\055.mp4
26_20__secret_conversation__1UEDQ3GY,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\manipulated_sequences\DeepFakeDetection\c23\videos\26_20__secret_conversation__1UEDQ3GY.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\manipulated_sequences\DeepFakeDetection\c23\videos\26_20__secret_conversation__1UEDQ3GY.mp4
15_06__outside_talking_pan_laughing__QRCD27P8,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\manipulated_sequences\DeepFakeDetection\c23\videos\15_06__outside_talking_pan_laughing__QRCD27P8.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\manipulated_sequences\DeepFakeDetection\c23\videos\15_06__outside_talking_pan_laughing__QRCD27P8.mp4
268,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\original_sequences\youtube\c23\videos\268.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\original_sequences\youtube\c23\videos\268.mp4
186,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\original_sequences\youtube\c23\videos\186.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\original_sequences\youtube\c23\videos\186.mp4
28_08__walking_outside_cafe_disgusted__8BC35RFU,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\manipulated_sequences\DeepFakeDetection\c23\videos\28_08__walking_outside_cafe_disgusted__8BC35RFU.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\manipulated_sequences\DeepFakeDetection\c23\videos\28_08__walking_outside_cafe_disgusted__8BC35RFU.mp4
778_798,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\manipulated_sequences\Deepfakes\c23\videos\778_798.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\manipulated_sequences\Deepfakes\c23\videos\778_798.mp4
07_11__hugging_happy__R7R86Z62,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\manipulated_sequences\DeepFakeDetection\c23\videos\07_11__hugging_happy__R7R86Z62.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\manipulated_sequences\DeepFakeDetection\c23\videos\07_11__hugging_happy__R7R86Z62.mp4
01__walking_and_outside_surprised,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\original_sequences\actors\c23\videos\01__walking_and_outside_surprised.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\original_sequences\actors\c23\videos\01__walking_and_outside_surprised.mp4
296,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\original_sequences\youtube\c23\videos\296.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\original_sequences\youtube\c23\videos\296.mp4
800_840,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\manipulated_sequences\Deepfakes\c23\videos\800_840.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\manipulated_sequences\Deepfakes\c23\videos\800_840.mp4
518,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\original_sequences\youtube\c23\videos\518.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\original_sequences\youtube\c23\videos\518.mp4
02_15__meeting_serious__HTG660F8,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\manipulated_sequences\DeepFakeDetection\c23\videos\02_15__meeting_serious__HTG660F8.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\manipulated_sequences\DeepFakeDetection\c23\videos\02_15__meeting_serious__HTG660F8.mp4
27_13__kitchen_still__A1OSUJE9,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\manipulated_sequences\DeepFakeDetection\c23\videos\27_13__kitchen_still__A1OSUJE9.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\manipulated_sequences\DeepFakeDetection\c23\videos\27_13__kitchen_still__A1OSUJE9.mp4
051_332,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\manipulated_sequences\Deepfakes\c23\videos\051_332.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\manipulated_sequences\Deepfakes\c23\videos\051_332.mp4
12_06__talking_against_wall__3K21NFNM,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\manipulated_sequences\DeepFakeDetection\c23\videos\12_06__talking_against_wall__3K21NFNM.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\manipulated_sequences\DeepFakeDetection\c23\videos\12_06__talking_against_wall__3K21NFNM.mp4
23__secret_conversation,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\original_sequences\actors\c23\videos\23__secret_conversation.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\original_sequences\actors\c23\videos\23__secret_conversation.mp4
607,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\original_sequences\youtube\c23\videos\607.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\original_sequences\youtube\c23\videos\607.mp4
732,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\original_sequences\youtube\c23\videos\732.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\original_sequences\youtube\c23\videos\732.mp4
06_12__walking_and_outside_surprised__3K21NFNM,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\manipulated_sequences\DeepFakeDetection\c23\videos\06_12__walking_and_outside_surprised__3K21NFNM.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\manipulated_sequences\DeepFakeDetection\c23\videos\06_12__walking_and_outside_surprised__3K21NFNM.mp4
03__podium_speech_happy,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\original_sequences\actors\c23\videos\03__podium_speech_happy.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\original_sequences\actors\c23\videos\03__podium_speech_happy.mp4
677,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\original_sequences\youtube\c23\videos\677.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\original_sequences\youtube\c23\videos\677.mp4
046_904,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\manipulated_sequences\Deepfakes\c23\videos\046_904.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\manipulated_sequences\Deepfakes\c23\videos\046_904.mp4
625,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\original_sequences\youtube\c23\videos\625.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\original_sequences\youtube\c23\videos\625.mp4
526,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\original_sequences\youtube\c23\videos\526.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\original_sequences\youtube\c23\videos\526.mp4
09_20__podium_speech_happy__RAGUKRMK,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\manipulated_sequences\DeepFakeDetection\c23\videos\09_20__podium_speech_happy__RAGUKRMK.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\manipulated_sequences\DeepFakeDetection\c23\videos\09_20__podium_speech_happy__RAGUKRMK.mp4
24_22__walk_down_hall_angry__7E3GY85F,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\manipulated_sequences\DeepFakeDetection\c23\videos\24_22__walk_down_hall_angry__7E3GY85F.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\manipulated_sequences\DeepFakeDetection\c23\videos\24_22__walk_down_hall_angry__7E3GY85F.mp4
920_811,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\manipulated_sequences\FaceSwap\c23\videos\920_811.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\manipulated_sequences\FaceSwap\c23\videos\920_811.mp4
412,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\original_sequences\youtube\c23\videos\412.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\original_sequences\youtube\c23\videos\412.mp4
28_08__outside_talking_pan_laughing__GGCUYQA4,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\manipulated_sequences\DeepFakeDetection\c23\videos\28_08__outside_talking_pan_laughing__GGCUYQA4.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\manipulated_sequences\DeepFakeDetection\c23\videos\28_08__outside_talking_pan_laughing__GGCUYQA4.mp4
01_20__outside_talking_still_laughing__OTGHOG4Z,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\manipulated_sequences\DeepFakeDetection\c23\videos\01_20__outside_talking_still_laughing__OTGHOG4Z.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\manipulated_sequences\DeepFakeDetection\c23\videos\01_20__outside_talking_still_laughing__OTGHOG4Z.mp4
365,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\original_sequences\youtube\c23\videos\365.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\original_sequences\youtube\c23\videos\365.mp4
547_574,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\manipulated_sequences\Deepfakes\c23\videos\547_574.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\manipulated_sequences\Deepfakes\c23\videos\547_574.mp4
21__walking_and_outside_surprised,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\original_sequences\actors\c23\videos\21__walking_and_outside_surprised.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\original_sequences\actors\c23\videos\21__walking_and_outside_surprised.mp4
449_451,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\manipulated_sequences\Deepfakes\c23\videos\449_451.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\manipulated_sequences\Deepfakes\c23\videos\449_451.mp4
15__walk_down_hall_angry,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\original_sequences\actors\c23\videos\15__walk_down_hall_angry.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\original_sequences\actors\c23\videos\15__walk_down_hall_angry.mp4
507,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\original_sequences\youtube\c23\videos\507.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\original_sequences\youtube\c23\videos\507.mp4
809_799,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\manipulated_sequences\Deepfakes\c23\videos\809_799.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\manipulated_sequences\Deepfakes\c23\videos\809_799.mp4
859,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\original_sequences\youtube\c23\videos\859.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\original_sequences\youtube\c23\videos\859.mp4
02_21__talking_angry_couch__Z0XHPQAR,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\manipulated_sequences\DeepFakeDetection\c23\videos\02_21__talking_angry_couch__Z0XHPQAR.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\manipulated_sequences\DeepFakeDetection\c23\videos\02_21__talking_angry_couch__Z0XHPQAR.mp4
20_14__walking_down_street_outside_angry__3HWOJRAM,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\manipulated_sequences\DeepFakeDetection\c23\videos\20_14__walking_down_street_outside_angry__3HWOJRAM.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\manipulated_sequences\DeepFakeDetection\c23\videos\20_14__walking_down_street_outside_angry__3HWOJRAM.mp4
04_26__walk_down_hall_angry__WX836VLY,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\manipulated_sequences\DeepFakeDetection\c23\videos\04_26__walk_down_hall_angry__WX836VLY.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\manipulated_sequences\DeepFakeDetection\c23\videos\04_26__walk_down_hall_angry__WX836VLY.mp4
